Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method
49.0,Female,Running Shoes,26.869789444670214,New York,L,Lemon yellow,Summer,Missing,Next Day Air,No,0,Debit Card
27.0,Male,Sweater,25.842667844801912,Alabama,S,Ruby Red,Fall,Present,Standard,No,7,Debit Card
19.0,Male,Dress,35.429617820049074,Nebraska,L,Turquoise,Summer,Missing,Standard,No,6,Debit Card
23.0,Male,Pajamas,41.750017285595966,North Dakota,S,Black,Winter,Present,Standard,No,6,Debit Card
27.0,Female,Pajamas,30.32942258060851,Minnesota,XL,Lemon yellow,Winter,Present,Next Day Air,No,1,Debit Card
56.0,Female,Sunglasses,35.1919055489605,Nevada,M,Pale peach,Summer,Missing,Standard,No,3,Debit Card
30.0,Male,Shorts,35.09982735656921,Wisconsin,XL,Periwinkle,Summer,Missing,Express,No,2,Debit Card
27.0,Female,Pajamas,13.85302050681894,Utah,M,Brown,Winter,Present,Express,No,5,Debit Card
47.0,Male,Running Shoes,27.72168360874912,New York,M,Periwinkle,Spring,Present,Standard,No,5,Debit Card
30.0,Female,Sweater,19.58493768893876,Louisiana,M,Mauve,Fall,Present,Standard,No,5,Debit Card
21.0,Male,Sunglasses,31.14661013614841,Wyoming,S,Periwinkle,Summer,Present,Standard,No,11,Debit Card
26.0,Male,Sunglasses,31.187674190262275,Idaho,M,Fuchsia,Spring,Present,Standard,No,7,Debit Card
36.0,Female,Running Shoes,21.50804306080567,Kentucky,L,Periwinkle,Summer,Missing,Next Day Air,No,4,Debit Card
34.0,Male,Hoodie,28.106706586763835,Montana,M,Baby blue,Fall,Present,Standard,No,6,Debit Card
37.0,Female,Socks,40.47125570627737,North Carolina,M,Black,Winter,Missing,Standard,No,6,Debit Card
28.0,Female,Hoodie,22.672683157607292,Texas,M,Turquoise,Fall,Present,Standard,No,2,Debit Card
22.0,Male,Shorts,29.44560550858744,Hawaii,S,Ruby Red,Fall,Missing,Next Day Air,No,1,Debit Card
45.0,Female,Sweater,30.07615709322099,Minnesota,L,Burnt orange,Winter,Missing,Standard,No,0,Debit Card
27.0,Female,T-shirt,39.96393185987225,South Dakota,L,Baby blue,Summer,Missing,Standard,No,4,Debit Card
27.0,Male,Dress,25.65786579939017,South Dakota,M,Pale peach,Spring,Missing,Next Day Air,No,1,Debit Card
25.0,Male,Pajamas,41.03556158459652,Mississippi,L,Burnt orange,Winter,Missing,Standard,No,20,Debit Card
32.0,Female,Shorts,20.45758369786464,Nevada,L,Ruby Red,Summer,Missing,Standard,No,5,Debit Card
39.0,Male,T-shirt,36.67832112472064,Maryland,M,Muted mustard yellow,Fall,Missing,Standard,No,1,Debit Card
41.0,Male,Pajamas,32.56264705030518,Colorado,L,Muted mustard yellow,Winter,Missing,Standard,No,10,Debit Card
30.0,Female,Leggings,31.930839785700723,Montana,M,Mauve,Winter,Missing,Standard,No,3,Debit Card
19.0,Male,Backpack,25.67792263607803,Idaho,S,Terra cotta,Winter,Present,Next Day Air,No,0,Debit Card
25.0,Male,Dress,19.99541894098271,Oregon,L,Lemon yellow,Spring,Missing,Express,No,8,Debit Card
40.0,Female,Scarf,47.75008167911904,Georgia,S,Muted mustard yellow,Winter,Present,Standard,No,1,Debit Card
35.0,Female,Pajamas,22.911780681914053,South Dakota,L,Mauve,Winter,Missing,Next Day Air,No,11,Debit Card
20.0,Female,Sweater,39.2395944610384,Delaware,M,Muted mustard yellow,Winter,Missing,Standard,No,16,Debit Card
38.0,Female,Handbag,31.40836706034186,Hawaii,M,Aubergine,Fall,Present,Standard,No,7,Debit Card
32.0,Male,Hoodie,38.89149200931503,Vermont,L,Aubergine,Winter,Present,Standard,No,6,Debit Card
22.0,Male,Hoodie,31.81908145591282,West Virginia,XL,Burnt orange,Winter,Missing,Standard,No,0,Debit Card
23.0,Male,Sweater,19.991466546073102,Missouri,M,Ruby Red,Winter,Present,Standard,No,20,Debit Card
23.0,Male,T-shirt,37.31764341707595,South Carolina,M,Mauve,Spring,Missing,Next Day Air,No,2,Debit Card
30.0,Male,Scarf,30.262728672832687,California,M,Black,Winter,Missing,Standard,No,10,Debit Card
50.0,Female,Gloves,27.503836817298613,Utah,M,Terra cotta,Winter,Present,Next Day Air,No,0,Debit Card
40.0,Male,Gloves,25.31342596453013,Nebraska,S,Terra cotta,Winter,Missing,Next Day Air,No,8,Debit Card
39.0,Male,Sweater,35.53277982478978,Idaho,L,Terra cotta,Fall,Missing,Standard,No,9,Debit Card
36.0,Female,T-shirt,27.11293980342105,Utah,XL,Lemon yellow,Summer,Missing,Standard,No,15,Debit Card
31.0,Male,Boots,27.85075123545004,New York,S,Mauve,Winter,Missing,Standard,No,3,Debit Card
36.0,Female,Hoodie,31.71129969906084,Montana,M,Brown,Winter,Missing,Standard,No,5,Debit Card
37.0,Female,Hoodie,25.536303448402432,Montana,S,Burnt orange,Fall,Missing,Express,No,11,Debit Card
46.0,Female,Hoodie,22.521102206416572,New Hampshire,S,Brick red,Fall,Missing,Standard,No,7,Debit Card
44.0,Male,Boots,19.03822959565827,Iowa,L,Black,Winter,Present,Next Day Air,No,20,Debit Card
41.0,Female,Boots,37.58721121886919,Georgia,L,Terra cotta,Winter,Missing,Express,No,3,Debit Card
42.0,Female,T-shirt,34.80883759273402,Alabama,M,Turquoise,Summer,Missing,Standard,No,3,Debit Card
23.0,Male,Scarf,21.47280110103187,Illinois,S,Brick red,Fall,Present,Express,No,7,Debit Card
31.0,Male,T-shirt,28.776890604810703,Delaware,M,Baby blue,Spring,Missing,Standard,No,0,Debit Card
37.0,Male,Running Shoes,28.42420239000625,Montana,L,Baby blue,Summer,Missing,Standard,No,5,Debit Card
44.0,Female,Dress,29.038226862705876,Utah,M,Turquoise,Spring,Present,Standard,No,20,Debit Card
40.0,Female,Dress,35.62139280564657,California,M,Periwinkle,Summer,Present,Standard,No,6,Debit Card
25.0,Male,Hoodie,16.21162404111009,Connecticut,L,Aubergine,Winter,Missing,Standard,No,4,Debit Card
18.0,Female,Sweater,34.06094218597107,Arkansas,S,Ruby Red,Winter,Missing,Express,No,0,Debit Card
25.0,Female,Running Shoes,27.760169569736988,South Carolina,M,Turquoise,Summer,Present,Standard,No,2,Debit Card
42.0,Female,Dress,29.112422217409605,New Jersey,L,Aubergine,Summer,Present,Standard,No,20,Debit Card
53.0,Female,Sweater,29.073857629973265,Washington,M,Black,Winter,Missing,Standard,No,0,Debit Card
22.0,Female,Backpack,32.38464227912488,North Carolina,M,Terra cotta,Fall,Present,Standard,No,0,Debit Card
46.0,Female,Running Shoes,18.65253493898777,Rhode Island,L,White,Summer,Missing,Standard,No,0,Debit Card
36.0,Male,Dress,33.006743016329935,Colorado,S,Periwinkle,Spring,Present,Standard,No,20,Debit Card
24.0,Male,Gloves,35.157362497316164,Alaska,L,Burnt orange,Winter,Present,Standard,No,4,Debit Card
21.0,Male,Hoodie,29.127548531300665,Arizona,XL,Aubergine,Winter,Missing,Next Day Air,No,0,Debit Card
30.0,Male,Dress,33.58697726784587,Montana,M,Pale peach,Summer,Missing,Standard,No,0,Debit Card
39.0,Female,Sweater,26.974751087048183,South Dakota,S,Aubergine,Winter,Missing,Standard,No,5,Debit Card
30.0,Female,Dress,35.267405344009006,Massachusetts,L,White,Summer,Missing,Express,No,0,Debit Card
41.0,Female,Sunglasses,37.72438513031942,North Carolina,L,Terra cotta,Spring,Present,Standard,No,10,Debit Card
24.0,Female,T-shirt,36.72308175953101,Michigan,M,Turquoise,Summer,Present,Next Day Air,No,19,Debit Card
27.0,Male,Sunglasses,32.60141798813702,Massachusetts,L,Pale peach,Spring,Missing,Standard,No,0,Debit Card
30.0,Male,Shorts,36.6207840135679,Oklahoma,M,Baby blue,Summer,Present,Standard,No,0,Debit Card
25.0,Male,Scarf,24.830947405964096,Minnesota,M,Black,Fall,Present,Standard,No,8,Debit Card
27.0,Female,Sweater,37.40250831560404,Vermont,L,Brick red,Fall,Present,Express,No,3,Debit Card
26.0,Female,Sweater,37.42754226834581,New Jersey,XL,Mauve,Winter,Missing,Standard,No,4,Debit Card
43.0,Female,Handbag,36.72906346480208,Virginia,M,Lavender,Summer,Missing,Standard,No,2,Debit Card
41.0,Female,Hoodie,33.98067638550667,Montana,L,Aubergine,Fall,Present,Standard,No,1,Debit Card
27.0,Female,Dress,18.45655786030539,Mississippi,XL,Brick red,Fall,Missing,Standard,No,0,Debit Card
40.0,Male,Pajamas,34.09690382426674,Nebraska,L,Black,Winter,Missing,Standard,No,0,Debit Card
34.0,Female,Boots,35.426675410981225,Missouri,L,Lavender,Fall,Present,Standard,No,11,Debit Card
21.0,Male,Handbag,31.81240852505056,Maine,M,Pale peach,Summer,Missing,Next Day Air,No,2,Debit Card
38.0,Male,Boots,34.88722479627014,North Carolina,L,Burnt orange,Fall,Present,Standard,No,3,Debit Card
41.0,Male,Gloves,41.37357813991225,Missouri,M,Turquoise,Winter,Missing,Standard,No,1,Debit Card
24.0,Male,Gloves,25.923746226651254,Michigan,L,Brown,Fall,Present,Standard,No,15,Debit Card
26.0,Male,Scarf,39.473263939056686,Louisiana,M,Terra cotta,Winter,Present,Standard,No,0,Debit Card
25.0,Female,Hoodie,36.76873766740845,Louisiana,L,Brick red,Winter,Present,Standard,No,3,Debit Card
34.0,Female,Shorts,32.929801482638446,New Mexico,S,Lavender,Summer,Missing,Next Day Air,No,8,Debit Card
53.0,Male,Scarf,28.024940514154014,Mississippi,L,Burnt orange,Fall,Missing,Standard,No,1,Debit Card
19.0,Female,Jacket,44.68591044257552,Ohio,M,Mauve,Fall,Present,Standard,No,1,Debit Card
27.0,Male,Shorts,34.573064719757205,Oklahoma,M,White,Summer,Missing,Standard,No,8,Debit Card
19.0,Female,Running Shoes,29.669377218559863,Connecticut,M,White,Summer,Missing,Standard,No,5,Debit Card
25.0,Male,Leggings,27.832003336323403,Delaware,M,Black,Fall,Missing,Standard,No,0,Debit Card
40.0,Male,Backpack,31.67446255874022,Alabama,L,Terra cotta,Winter,Missing,Standard,No,6,Debit Card
28.0,Male,Sunglasses,37.19000672864947,Alabama,L,Periwinkle,Spring,Missing,Express,No,3,Debit Card
37.0,Male,Hoodie,29.6923933688271,Georgia,M,Brick red,Fall,Missing,Express,No,6,Debit Card
46.0,Female,Handbag,23.120639887653965,Minnesota,M,Fuchsia,Summer,Missing,Express,No,10,Debit Card
25.0,Female,Scarf,22.59390411158302,Minnesota,M,Mauve,Fall,Present,Standard,No,5,Debit Card
31.0,Male,Backpack,41.68014394394412,Texas,XL,Brick red,Winter,Missing,Standard,No,0,Debit Card
37.0,Female,Dress,28.24345093838843,Idaho,M,Lavender,Summer,Missing,Standard,No,20,Debit Card
30.0,Female,Backpack,39.98516575524544,Kentucky,L,Burnt orange,Winter,Missing,Standard,No,4,Debit Card
48.0,Male,Boots,16.470530395235755,Vermont,S,Ruby Red,Winter,Missing,Next Day Air,No,9,Debit Card
32.0,Female,Leggings,27.82482454560413,Virginia,M,Terra cotta,Winter,Missing,Next Day Air,No,0,Debit Card
45.0,Female,Jacket,28.068656539772693,New York,XL,Aubergine,Fall,Missing,Standard,No,0,Debit Card
31.0,Male,Shorts,27.465864470067817,Pennsylvania,L,Lavender,Summer,Missing,Standard,No,4,Debit Card
23.0,Male,Handbag,25.831362598303315,Oregon,M,Black,Spring,Missing,Standard,No,20,Debit Card
18.0,Female,Sweater,14.497147097527982,Connecticut,L,Mauve,Fall,Missing,Standard,No,6,Debit Card
31.0,Male,Belt,27.76146948034584,Georgia,S,Brown,Fall,Present,Standard,No,2,Debit Card
54.0,Male,Boots,26.63477210794777,Idaho,M,Burnt orange,Fall,Present,Standard,No,3,Debit Card
59.0,Female,Backpack,41.00137414092083,Washington,XL,Aubergine,Winter,Present,Standard,No,4,Debit Card
31.0,Female,Hoodie,40.7412308995793,North Dakota,M,Brick red,Winter,Present,Standard,No,2,Debit Card
35.0,Female,Socks,37.08564691967031,Alabama,XL,Brick red,Winter,Present,Standard,No,6,Debit Card
35.0,Male,T-shirt,32.9810748674072,New Jersey,S,Pale peach,Summer,Missing,Standard,No,12,Debit Card
33.0,Male,Scarf,31.203242598560266,California,M,Ruby Red,Fall,Present,Standard,No,7,Debit Card
52.0,Male,Dress,24.570817449020783,Tennessee,M,Terra cotta,Fall,Missing,Standard,No,4,Debit Card
34.0,Male,Belt,22.23494028001053,California,M,Terra cotta,Fall,Missing,Standard,No,2,Debit Card
47.0,Female,Handbag,33.87247713904395,New Mexico,M,Lemon yellow,Spring,Missing,Next Day Air,No,14,Debit Card
26.0,Female,Backpack,29.575281528204364,West Virginia,L,Brick red,Winter,Missing,Next Day Air,No,5,Debit Card
43.0,Non-binary,Socks,24.28839992698743,Maine,M,Terra cotta,Winter,Missing,Express,No,5,Debit Card
31.0,Male,Running Shoes,39.81349315594109,Rhode Island,M,White,Summer,Present,Standard,No,0,Debit Card
32.0,Male,Sunglasses,35.724401986497305,Nebraska,L,Black,Fall,Present,Standard,No,0,Debit Card
28.0,Female,Scarf,36.3517936777875,Nebraska,S,Aubergine,Winter,Missing,Standard,No,1,Debit Card
39.0,Male,Shorts,37.58161422058091,Texas,M,Fuchsia,Fall,Missing,Standard,No,3,Debit Card
28.0,Male,Sunglasses,24.937170490405745,Illinois,M,Fuchsia,Summer,Present,Standard,No,20,Debit Card
18.0,Male,Sunglasses,36.37364172299984,Nebraska,XL,Lemon yellow,Summer,Present,Standard,No,13,Debit Card
27.0,Male,Sunglasses,30.27716019367105,South Dakota,M,Pale peach,Summer,Missing,Standard,No,5,Debit Card
25.0,Female,Sunglasses,27.878157324757783,Montana,M,Lemon yellow,Summer,Missing,Next Day Air,No,20,Debit Card
26.0,Male,Backpack,35.6469364462549,Virginia,M,Ruby Red,Winter,Missing,Standard,No,11,Debit Card
45.0,Female,Handbag,28.8148481230672,Virginia,M,Lavender,Summer,Present,Standard,No,1,Debit Card
33.0,Female,Running Shoes,23.232252241932272,Tennessee,L,Fuchsia,Summer,Missing,Standard,No,7,Debit Card
37.0,Male,Sweater,38.75484831252656,Ohio,M,Aubergine,Winter,Present,Standard,No,8,Debit Card
41.0,Male,Running Shoes,25.620338302918697,West Virginia,M,Ruby Red,Summer,Missing,Standard,No,20,Debit Card
26.0,Female,Sweater,37.12334436255873,Texas,S,Burnt orange,Fall,Missing,Standard,No,3,Debit Card
39.0,Male,Socks,33.455044485765185,Illinois,S,Muted mustard yellow,Fall,Missing,Standard,No,12,Debit Card
30.0,Female,T-shirt,17.97746716997136,Vermont,S,Turquoise,Summer,Present,Standard,No,20,Debit Card
39.0,Male,Socks,36.691089682140976,Georgia,M,Mauve,Winter,Present,Express,No,13,Debit Card
31.0,Female,Scarf,36.52395711204813,Maryland,L,Brick red,Winter,Present,Standard,No,10,Debit Card
31.0,Female,Running Shoes,33.7620364131771,Utah,M,White,Spring,Present,Standard,No,15,Debit Card
51.0,Female,Shorts,25.94999380142422,Alabama,M,Muted mustard yellow,Fall,Missing,Express,No,5,Debit Card
35.0,Female,Shorts,27.517208150737808,Iowa,M,Lemon yellow,Summer,Missing,Standard,No,0,Debit Card
25.0,Male,Gloves,39.44840045032123,Arkansas,L,Brick red,Winter,Missing,Standard,No,2,Debit Card
33.0,Male,Dress,31.21004563837757,Oklahoma,L,Lemon yellow,Summer,Present,Standard,No,17,Debit Card
45.0,Male,Pajamas,28.91476115905684,Ohio,S,Brown,Winter,Missing,Standard,No,4,Debit Card
44.0,Male,T-shirt,34.74197926430112,Florida,S,Fuchsia,Summer,Missing,Standard,No,0,Debit Card
23.0,Male,Pajamas,27.044597553460704,New Hampshire,M,Muted mustard yellow,Winter,Missing,Standard,No,4,Debit Card
38.0,Female,Handbag,34.8034170100329,Oklahoma,XL,Turquoise,Summer,Missing,Standard,No,1,Debit Card
33.0,Female,Sunglasses,29.94653912918765,Colorado,M,Brown,Fall,Present,Next Day Air,No,11,Debit Card
35.0,Female,Sweater,22.901904321779632,Washington,S,Mauve,Winter,Missing,Standard,No,20,Debit Card
23.0,Female,Dress,31.39405067399514,Montana,XL,Lavender,Spring,Missing,Standard,No,6,Debit Card
31.0,Female,Shorts,29.88177395479476,Iowa,M,Black,Fall,Missing,Next Day Air,No,6,Debit Card
35.0,Female,Shorts,44.80664177914086,Illinois,S,Turquoise,Summer,Missing,Standard,No,0,Debit Card
35.0,Male,Gloves,31.482553999138364,Maine,S,Brown,Fall,Missing,Standard,No,20,Debit Card
28.0,Female,Scarf,31.59692466250557,Iowa,M,Turquoise,Fall,Missing,Standard,No,2,Debit Card
27.0,Male,Gloves,23.054960863022107,Pennsylvania,M,Burnt orange,Fall,Missing,Standard,No,3,Debit Card
45.0,Female,Shorts,22.61430591082637,Alaska,S,Pale peach,Spring,Present,Standard,No,1,Debit Card
23.0,Male,Leggings,25.584365550517347,Oregon,M,Turquoise,Fall,Missing,Standard,No,0,Debit Card
25.0,Male,T-shirt,34.92603180869491,Pennsylvania,L,White,Spring,Missing,Standard,No,0,Debit Card
24.0,Female,Shorts,37.526955053787816,Ohio,L,Brown,Spring,Missing,Standard,No,4,Debit Card
32.0,Female,Dress,38.27652356628108,Illinois,L,White,Summer,Present,Next Day Air,No,6,Debit Card
35.0,Female,Sweater,37.291164543732044,Ohio,M,Burnt orange,Winter,Missing,Next Day Air,No,2,Debit Card
39.0,Male,Sunglasses,27.21165626839633,Oklahoma,S,Muted mustard yellow,Fall,Missing,Standard,No,4,Debit Card
25.0,Male,Handbag,39.68492716475636,Mississippi,S,White,Spring,Present,Express,No,2,Debit Card
27.0,Female,Shorts,28.123409457254365,California,M,Lavender,Summer,Missing,Standard,No,1,Debit Card
30.0,Female,Backpack,25.3702666318018,Florida,M,Mauve,Fall,Missing,Standard,No,0,Debit Card
36.0,Female,Scarf,32.36923441156172,Maryland,M,Aubergine,Winter,Missing,Standard,No,7,Debit Card
27.0,Male,Sunglasses,24.945437439473807,Virginia,XL,White,Spring,Missing,Standard,No,3,Debit Card
20.0,Female,Handbag,26.36595740606777,Louisiana,M,Ruby Red,Fall,Missing,Standard,No,1,Debit Card
27.0,Female,Sunglasses,29.46138678330345,West Virginia,L,Terra cotta,Summer,Present,Standard,No,16,Debit Card
27.0,Female,Socks,29.100574895098905,Tennessee,M,Muted mustard yellow,Winter,Present,Standard,No,15,Debit Card
21.0,Female,Shorts,35.19340567360463,Kansas,M,Periwinkle,Spring,Missing,Standard,No,7,Debit Card
34.0,Male,Sunglasses,18.360520314876617,Arizona,L,White,Summer,Missing,Next Day Air,No,0,Debit Card
53.0,Female,Socks,37.814966971327785,Louisiana,M,Terra cotta,Fall,Missing,Standard,No,9,Debit Card
19.0,Female,Boots,35.30152985171539,South Dakota,M,Brown,Winter,Present,Standard,No,8,Debit Card
33.0,Female,Sunglasses,28.86825292120951,Connecticut,S,White,Summer,Present,Standard,No,1,Debit Card
33.0,Male,Scarf,29.44562670225916,Delaware,M,Brown,Fall,Present,Standard,No,2,Debit Card
39.0,Female,Boots,34.912304129977294,Tennessee,S,Brown,Fall,Missing,Standard,No,2,Debit Card
18.0,Female,T-shirt,29.046943435717875,Maryland,L,Baby blue,Summer,Missing,Standard,No,7,Debit Card
32.0,Male,Shorts,19.352016284781826,North Dakota,M,Turquoise,Spring,Missing,Standard,No,8,Debit Card
27.0,Male,Hoodie,27.37224845151541,Texas,XL,Brick red,Winter,Missing,Standard,No,2,Debit Card
42.0,Male,Sweater,30.73014273473848,North Carolina,M,Ruby Red,Winter,Present,Express,No,1,Debit Card
50.0,Female,Jeans,40.21862897421715,Connecticut,L,Brick red,Fall,Present,Standard,No,0,Debit Card
39.0,Male,Gloves,31.1140724817089,New Jersey,L,Turquoise,Winter,Missing,Express,No,2,Debit Card
35.0,Male,Sweater,21.149824443739064,Montana,M,Ruby Red,Fall,Missing,Standard,No,1,Debit Card
32.0,Male,Sunglasses,30.034859983364733,Delaware,XL,Brick red,Summer,Present,Standard,No,3,Debit Card
42.0,Male,Handbag,26.451191210194573,Kansas,S,Terra cotta,Fall,Present,Standard,No,7,Debit Card
21.0,Female,Boots,20.272429898303944,Vermont,M,Mauve,Fall,Missing,Standard,No,0,Debit Card
38.0,Male,Jacket,26.352624132475665,Minnesota,M,Black,Winter,Present,Standard,No,13,Debit Card
46.0,Male,Running Shoes,34.26330823747341,Montana,M,Lemon yellow,Spring,Present,Standard,No,0,Debit Card
38.0,Male,Sweater,30.215726652156256,Illinois,S,Black,Winter,Present,Standard,No,6,Debit Card
19.0,Male,Backpack,29.728465825382443,Maryland,M,Brown,Winter,Present,Standard,No,8,Debit Card
37.0,Female,Shorts,25.122355633285004,Tennessee,L,Periwinkle,Summer,Missing,Standard,No,16,Debit Card
26.0,Female,Hoodie,35.268302887428504,Alabama,L,Brown,Fall,Present,Standard,No,10,Debit Card
22.0,Male,T-shirt,26.16403112352046,Minnesota,S,Lemon yellow,Summer,Present,Standard,No,3,Debit Card
58.0,Non-binary,Running Shoes,29.067419071893585,Louisiana,M,Fuchsia,Summer,Present,Standard,No,12,Debit Card
47.0,Female,Handbag,43.94331799852376,New Hampshire,M,Lemon yellow,Summer,Missing,Standard,No,14,Debit Card
33.0,Male,Leggings,29.858203110857502,Minnesota,M,Fuchsia,Winter,Missing,Standard,No,2,Debit Card
54.0,Female,Shorts,35.35051858996029,Utah,XL,Terra cotta,Fall,Present,Standard,No,1,Debit Card
29.0,Female,Pajamas,25.591004445106385,Connecticut,L,Aubergine,Fall,Missing,Standard,No,1,Debit Card
40.0,Male,Hoodie,31.65539055101648,Idaho,S,Brick red,Winter,Missing,Standard,No,11,Debit Card
29.0,Female,Scarf,25.32358161083077,Idaho,XL,Black,Winter,Present,Next Day Air,No,13,Debit Card
52.0,Male,Handbag,25.135640720769928,South Carolina,M,Baby blue,Spring,Present,Express,No,0,Debit Card
48.0,Male,Socks,36.10535733665532,Pennsylvania,L,Aubergine,Fall,Present,Standard,No,10,Debit Card
30.0,Female,Running Shoes,27.357396525986893,Tennessee,L,Brown,Summer,Present,Standard,No,20,Debit Card
45.0,Male,Handbag,35.71583635756696,Texas,S,Pale peach,Summer,Missing,Standard,No,5,Debit Card
25.0,Female,Running Shoes,22.718324621000484,North Carolina,M,White,Summer,Missing,Next Day Air,No,4,Debit Card
33.0,Male,Boots,18.226560903777404,North Carolina,M,Ruby Red,Winter,Present,Standard,No,3,Debit Card
33.0,Male,Boots,32.87399341981848,Montana,L,Terra cotta,Fall,Missing,Standard,No,3,Debit Card
44.0,Female,Boots,33.75464797504823,Utah,M,Aubergine,Winter,Missing,Standard,No,10,Debit Card
